Unnamed: 0,carat,cut,color,clarity,depth,table,x,y,z,price
21864,1.22,Ideal,H,SI2,61.0,57.0,6.89,6.95,4.22,5099
20708,0.32,Ideal,E,VS2,61.7,55.0,4.36,4.42,2.71,702
21760,1.0,Good,D,SI2,57.8,58.0,6.61,6.55,3.8,4295
22193,1.23,Very Good,D,SI1,62.3,57.0,6.8,6.87,4.26,8079
13296,1.01,Good,F,VS2,63.1,60.0,6.29,6.39,4.0,6159
9725,1.29,Ideal,F,VS1,62.3,54.4,6.93,7.0,4.34,10727
18380,1.19,Ideal,H,VS2,62.0,54.0,6.79,6.83,4.22,7633
10504,0.51,Premium,F,VS1,61.4,58.0,5.15,5.18,3.17,1744
3526,1.0,Premium,F,I1,58.9,60.0,6.6,6.55,3.87,2841
17018,0.33,Good,F,VS2,63.2,56.0,4.39,4.41,2.78,666
19355,1.12,Premium,H,SI1,61.6,59.0,6.67,6.63,4.1,5363
26391,1.28,Ideal,H,SI2,62.8,57.0,6.92,6.87,4.33,6451
10071,0.71,Ideal,G,VS1,61.5,55.0,5.72,5.77,3.54,3431
2489,0.4,Good,J,VS2,64.0,57.0,4.7,4.67,3.0,765
8408,1.02,Very Good,E,SI1,60.5,63.0,6.54,6.48,3.94,4901
1783,1.18,Premium,E,I1,62.5,58.0,6.75,6.62,4.18,3965
24192,1.1,Premium,G,VS2,59.4,60.0,6.78,6.72,4.01,7022
15506,2.5,Ideal,I,VS2,61.9,57.0,8.7,8.68,5.38,16955
1800,1.01,Ideal,E,SI1,61.8,57.0,6.39,6.49,3.98,5262
20525,1.1,Ideal,H,SI2,62.0,56.5,6.58,6.63,4.09,5002
6279,2.04,Very Good,G,SI2,59.9,58.0,8.26,8.31,4.96,16389
14694,0.33,Premium,G,VS1,61.9,58.0,4.43,4.46,2.75,666
14586,1.2,Ideal,I,VS1,62.8,55.0,6.79,6.75,4.25,6774
13763,1.23,Ideal,F,VVS2,61.9,55.0,6.92,6.89,4.27,11927
2926,1.22,Premium,H,VS2,60.8,59.0,6.93,6.86,4.19,7310
21543,1.17,Ideal,J,VS2,62.1,56.0,6.8,6.75,4.21,4619
15897,0.8,Ideal,I,VS1,61.9,54.1,5.92,5.98,3.69,2986
19546,2.01,Premium,H,SI2,61.5,59.0,8.12,8.08,4.98,11635
20982,0.33,Ideal,H,SI2,61.4,55.0,4.47,4.49,2.75,433
16290,0.35,Ideal,H,IF,61.7,54.0,4.53,4.55,2.8,859
16399,1.51,Premium,F,VS2,63.0,56.0,7.3,7.26,4.59,13248
17639,1.64,Very Good,H,SI2,60.7,59.0,7.61,7.65,4.63,9632
19908,0.32,Ideal,I,VS2,62.2,57.0,4.39,4.42,2.74,449
22945,0.37,Good,E,VS1,62.8,65.0,4.51,4.54,2.84,889
7151,0.9,Ideal,G,SI2,62.7,53.0,6.18,6.22,3.89,3805
15852,1.03,Ideal,H,SI2,61.6,54.0,6.51,6.55,4.02,4611
12526,0.27,Very Good,F,VVS1,61.8,56.0,4.15,4.17,2.57,682
6588,1.34,Ideal,G,VVS1,62.2,56.0,7.11,7.04,4.4,11640
24116,0.51,Ideal,D,VS2,61.6,57.0,5.19,5.14,3.18,2056
22916,0.5,Ideal,E,SI2,61.4,57.0,5.09,5.14,3.14,1154
5030,0.32,Premium,D,SI1,61.4,58.0,4.42,4.38,2.7,756
5644,1.2,Ideal,I,VS2,61.5,57.0,6.8,6.75,4.17,5880
24867,0.72,Good,H,VS1,60.0,61.2,5.74,5.83,3.47,2637
12034,0.3,Ideal,G,VS1,62.0,56.0,4.29,4.32,2.67,624
22640,0.3,Premium,H,VVS2,60.8,58.0,4.37,4.34,2.65,776
236,1.21,Premium,H,IF,62.2,58.0,6.83,6.8,4.24,8446
22944,0.4,Very Good,E,SI1,62.0,61.0,4.67,4.71,2.91,687
8291,0.9,Premium,G,VS2,62.9,62.0,6.06,6.02,3.8,3850
17409,0.54,Good,G,VS2,63.6,56.0,5.14,5.17,3.28,1422
5315,0.33,Ideal,E,VS2,61.9,56.0,4.4,4.45,2.74,723
3169,0.51,Ideal,D,VS1,61.7,54.0,5.12,5.15,3.17,1752
21758,0.26,Good,E,IF,59.6,61.0,4.13,4.16,2.47,597
10766,1.01,Premium,E,VS1,62.9,60.0,6.36,6.32,3.99,7839
12609,0.77,Premium,G,SI1,61.6,59.0,5.9,5.85,3.62,2657
25841,0.33,Ideal,F,VVS1,61.8,53.0,4.48,4.51,2.78,880
4942,1.03,Premium,D,SI2,60.6,60.0,6.52,6.46,3.93,5076
13605,0.33,Premium,I,VVS2,61.4,58.0,4.48,4.45,2.74,743
21893,0.52,Ideal,D,VS2,,56.0,5.2,5.15,3.17,1919
894,1.0,Premium,H,SI1,62.2,60.0,6.45,6.34,3.98,4469
1181,0.68,Premium,G,VS1,58.6,59.0,5.8,5.77,3.39,2326
23979,0.54,Premium,F,VS2,62.4,55.0,5.23,5.19,3.25,1814
4408,2.13,Premium,J,VS2,59.6,59.0,8.43,8.37,5.01,15110
25011,0.42,Ideal,G,VVS2,61.3,56.0,4.81,4.82,2.95,1031
7422,0.71,Ideal,D,SI2,60.4,56.0,5.79,5.83,3.51,2516
4123,0.34,Very Good,G,VS2,61.2,62.0,4.44,4.48,2.73,596
23072,0.38,Ideal,I,SI1,61.5,56.0,4.67,4.7,2.88,668
19001,0.51,Ideal,H,IF,59.6,59.0,5.2,5.24,3.11,2063
25977,1.19,Good,J,SI1,59.8,64.0,6.94,6.9,4.14,4498
16082,0.32,Very Good,G,VS1,63.2,55.0,4.39,4.37,2.77,828
22551,0.76,Very Good,F,SI1,62.9,57.0,5.79,5.81,3.65,2770
23532,1.1,Premium,D,SI2,62.4,58.0,6.6,6.57,4.11,4725
18515,1.2,Premium,J,VS2,58.0,59.0,6.98,6.92,4.03,4435
13939,0.43,Ideal,E,VS2,62.2,57.0,4.84,4.8,3.0,1048
19038,0.72,Premium,E,IF,61.3,60.0,5.74,5.71,3.51,3951
22394,0.34,Premium,G,VS2,61.2,59.0,4.43,4.49,2.73,596
2743,1.02,Very Good,G,SI1,62.9,56.0,6.36,6.4,4.01,4704
422,0.36,Ideal,D,VS2,61.3,55.0,4.58,4.62,2.82,928
14865,0.38,Ideal,I,VS1,61.5,53.9,4.66,4.7,2.89,703
26841,1.2,Ideal,I,VS1,59.3,57.0,6.95,7.04,4.15,5765
17464,0.39,Very Good,G,VS2,60.4,61.0,4.71,4.73,2.85,734
21324,1.03,Ideal,I,SI1,62.2,54.0,6.46,6.5,4.03,4782
9281,2.45,Ideal,J,VS2,60.4,56.0,8.72,8.81,5.3,18113
23030,2.28,Very Good,I,SI2,62.9,57.0,8.34,8.41,5.27,16041
20758,0.52,Ideal,D,SI1,61.8,57.0,5.19,5.14,3.19,1720
2035,0.32,Ideal,G,VS2,61.5,55.0,4.39,4.43,2.71,580
17925,0.41,Very Good,F,VS2,62.8,58.0,4.69,4.73,2.96,863
2321,1.5,Premium,E,VVS2,58.7,61.0,7.49,7.36,4.36,17667
4218,0.34,Ideal,D,VS2,62.9,56.0,4.5,4.44,2.81,1033
4401,0.75,Ideal,I,VS1,61.9,54.1,5.82,5.85,3.61,2564
686,0.97,Very Good,G,SI1,60.2,61.0,6.4,6.46,3.87,4140
26104,0.82,Very Good,I,SI1,62.3,58.0,5.94,6.0,3.72,2602
20166,0.7,Very Good,G,SI1,62.1,56.0,5.64,5.67,3.51,2175
11227,0.51,Very Good,E,SI1,60.9,57.0,5.17,5.2,3.16,1357
20741,1.02,Very Good,E,VS2,60.3,60.0,6.58,6.48,3.94,6103
14031,0.41,Ideal,E,VS2,61.8,56.0,4.78,4.74,2.94,999
1108,1.05,Premium,G,SI2,61.3,58.0,6.55,6.6,4.03,4241
4864,0.5,Premium,G,SI1,62.9,59.0,5.09,5.06,3.19,1286
21077,1.03,Ideal,G,VS2,61.6,55.0,6.49,6.54,4.01,7064
2325,1.2,Very Good,H,VS1,61.8,56.0,6.82,6.86,4.23,6713
1872,0.36,Ideal,F,SI1,59.7,57.0,4.69,4.72,2.81,644
8673,1.06,Very Good,F,SI2,60.0,59.0,6.6,6.63,3.97,4224
13679,2.02,Very Good,I,SI2,61.9,60.0,8.12,8.06,5.01,14715
1742,0.35,Ideal,D,VS2,60.5,56.0,4.6,4.63,2.79,707
12448,0.43,Premium,D,SI2,60.7,58.0,4.91,4.85,2.96,919
15968,1.0,Very Good,E,SI1,63.1,59.0,6.34,6.4,4.02,5175
21166,0.7,Ideal,E,VS2,62.8,57.0,5.71,5.62,3.56,2697
15338,0.51,Ideal,E,VS2,60.9,56.0,5.15,5.2,3.15,1656
21102,0.31,Ideal,H,VVS2,61.3,56.0,4.37,4.4,2.69,778
13039,1.51,Very Good,D,VS2,63.2,58.0,7.29,7.33,4.62,14416
6229,0.51,Premium,F,SI2,58.9,60.0,5.24,5.19,3.07,1195
23830,1.29,Premium,F,VS1,60.9,58.0,7.01,6.97,4.26,10530
19402,0.58,Very Good,E,SI1,61.5,58.0,5.31,5.36,3.28,1424
16627,1.01,Good,D,VS1,64.1,55.0,6.29,6.38,4.06,8339
18893,0.71,Very Good,F,SI1,63.3,60.0,5.61,5.54,3.53,2198
20255,0.4,Premium,F,VVS1,61.1,59.0,4.75,4.78,2.91,1263
11032,0.33,Premium,H,VS1,59.2,58.0,4.5,4.55,2.68,579
13898,0.28,Very Good,F,VS1,60.8,58.0,4.24,4.28,2.59,487
19137,0.54,Good,G,VS2,63.2,55.0,5.15,5.2,3.27,1422
17188,1.31,Ideal,I,VS1,64.3,59.0,6.87,6.84,4.41,6573
20002,0.4,Very Good,D,VS2,59.3,58.0,4.8,4.85,2.86,850
23468,1.02,Premium,I,SI1,60.2,60.0,6.45,6.39,3.87,3713
20072,0.5,Premium,D,SI1,62.2,58.0,5.08,5.12,3.17,1272
21724,1.02,Premium,D,SI1,62.3,59.0,6.38,6.42,3.99,5890
8878,0.38,Ideal,F,VVS2,60.3,55.0,4.69,4.79,2.86,1052
25581,0.95,Very Good,J,VS1,62.4,57.0,6.25,6.29,3.91,3365
12906,0.32,Ideal,D,VS2,62.5,56.0,4.45,4.38,2.76,972
15384,1.54,Ideal,H,SI2,60.9,56.4,7.43,7.45,4.53,9452
1925,1.02,Ideal,G,VS2,62.3,56.0,6.46,6.51,4.04,6796
10249,0.42,Very Good,F,VVS1,63.0,59.0,4.75,4.81,3.01,1154
19858,0.32,Ideal,D,VS2,,54.0,4.39,4.42,2.73,912
11526,1.03,Ideal,F,SI2,60.5,58.0,6.55,6.49,3.94,4586
1526,1.02,Premium,E,SI2,62.9,56.0,6.43,6.36,4.02,4478
6294,1.71,Very Good,I,VS2,63.4,59.0,7.53,7.45,4.75,11389
2463,0.5,Ideal,D,SI1,62.6,57.0,5.1,5.06,3.18,1654
2309,0.32,Premium,E,IF,61.6,58.0,4.38,4.39,2.7,1095
24632,2.05,Premium,E,SI2,59.7,59.0,8.39,8.27,4.97,17237
11335,0.71,Premium,F,SI2,62.6,59.0,5.64,5.6,3.52,2072
4969,0.35,Ideal,F,VS2,61.4,55.0,4.6,4.55,2.81,906
22667,0.3,Premium,F,VS2,62.2,58.0,4.28,4.31,2.67,605
24583,1.02,Premium,D,SI2,62.8,55.0,6.46,6.38,4.03,5055
17044,0.41,Premium,H,VS1,58.2,59.0,4.92,4.88,2.85,990
9571,0.72,Very Good,E,SI1,63.3,56.0,5.67,5.71,3.6,3183
15481,1.01,Premium,H,SI2,62.5,58.0,6.39,6.35,3.98,3959
23780,0.7,Fair,J,VVS1,67.6,54.0,5.56,5.41,3.71,1691
608,0.54,Ideal,D,VS1,61.4,57.0,5.21,5.24,3.21,2039
24744,0.42,Ideal,J,VS1,60.9,57.0,4.83,4.86,2.95,663
14647,1.55,Ideal,G,VS2,61.6,55.0,7.45,7.48,4.6,13912
14909,1.22,Ideal,H,VS1,62.6,56.0,6.83,6.87,4.29,8167
3289,0.9,Ideal,H,SI1,62.5,56.0,6.14,6.18,3.85,4492
6544,1.51,Good,J,VS1,63.5,60.0,7.23,7.29,4.61,7848
5097,0.53,Premium,G,VS2,59.9,60.0,5.28,5.24,3.15,1435
26303,1.05,Premium,I,SI2,58.3,57.0,6.72,6.67,3.9,2911
10782,0.9,Very Good,D,VS2,60.9,62.0,6.11,6.18,3.74,4804
106,1.22,Ideal,G,VS1,60.7,57.0,6.93,6.94,4.21,9002
11188,0.7,Very Good,E,SI2,59.8,58.0,5.72,5.85,3.46,2263
11604,0.5,Premium,F,VS2,61.1,60.0,5.12,5.1,3.12,1654
17995,1.26,Ideal,J,SI1,62.0,56.0,6.93,6.9,4.29,5398
24964,0.75,Very Good,E,VS2,60.4,56.0,5.9,5.96,3.58,3817
10969,0.31,Premium,G,SI2,61.3,58.0,4.4,4.37,2.69,523
76,1.22,Ideal,G,VS2,62.0,57.0,6.88,6.83,4.25,8062
8425,0.56,Ideal,G,VS2,62.2,57.0,5.29,5.25,3.28,1585
11193,0.31,Good,G,VS2,63.2,58.0,4.28,4.3,2.71,507
23649,1.54,Premium,I,SI1,60.9,59.0,7.42,7.46,4.53,8258
4078,0.39,Ideal,F,VVS1,62.2,54.0,4.71,4.74,2.94,1124
11662,0.8,Ideal,E,VS2,61.4,55.0,5.96,5.99,3.67,3192
14866,0.78,Very Good,I,VS1,60.9,55.0,5.94,5.98,3.63,2694
8789,0.75,Ideal,G,VVS2,62.0,56.0,5.79,5.85,3.61,3740
6733,0.7,Ideal,D,VS2,61.0,57.0,5.76,5.74,3.51,2859
4188,1.03,Very Good,H,SI1,58.6,61.0,6.6,6.64,3.88,4326
14695,0.35,Ideal,D,SI1,60.8,55.0,4.59,4.56,2.78,827
2335,1.24,Premium,F,VS1,61.5,57.0,6.97,6.86,4.25,9333
19652,0.32,Premium,G,SI1,60.9,58.0,4.44,4.39,2.69,612
14775,0.32,Ideal,F,VVS1,61.7,56.0,4.42,4.4,2.72,990
17471,0.57,Premium,I,VVS1,62.1,58.0,5.25,5.32,3.28,1608
12651,0.56,Very Good,F,VS2,,56.0,5.2,5.22,3.23,1614
3877,0.81,Ideal,F,VS1,62.3,55.0,5.97,6.0,3.73,4412
5336,0.51,Ideal,D,SI1,61.8,55.0,5.14,5.18,3.19,1569
2222,0.31,Very Good,G,VS2,60.9,57.0,4.37,4.39,2.67,559
25377,0.3,Premium,D,SI2,61.2,57.0,4.33,4.3,2.64,574
3024,0.3,Ideal,D,VS2,61.0,55.0,4.38,4.34,2.66,778
22648,0.82,Very Good,H,SI1,60.7,56.0,6.04,6.06,3.67,2836
23680,0.35,Ideal,H,VVS1,62.3,55.0,4.55,4.51,2.82,1024
12218,0.59,Ideal,G,VS2,62.6,54.0,5.32,5.38,3.35,1664
2406,1.01,Ideal,H,VS2,60.6,57.0,6.54,6.49,3.95,5317
22144,0.31,Ideal,G,VS2,61.8,57.0,4.34,4.36,2.69,544
7755,1.16,Ideal,I,VS2,61.5,57.0,6.75,6.78,4.16,5207
6298,1.01,Premium,H,VS2,62.6,60.0,6.39,6.36,3.99,4745
20519,0.76,Good,I,SI1,64.1,59.0,5.75,5.73,3.68,2016
22988,1.04,Very Good,E,SI2,60.9,59.0,6.58,6.62,4.02,4486
24688,0.4,Ideal,D,SI2,61.3,56.0,4.72,4.77,2.91,622
13294,0.85,Ideal,I,VS1,61.9,56.0,6.08,6.1,3.77,3548
20229,0.94,Very Good,G,SI2,62.3,59.0,6.2,6.26,3.88,3351
8118,1.03,Ideal,H,SI1,62.2,56.0,6.45,6.51,4.03,5005
2775,1.31,Premium,J,SI1,59.6,59.0,7.16,7.13,4.26,5876
16239,0.3,Very Good,E,VVS1,62.6,56.0,4.26,4.27,2.67,862
2166,1.0,Premium,F,VS2,62.7,58.0,6.4,6.33,3.99,6608
15158,0.7,Good,J,SI1,64.3,56.0,5.62,5.57,3.6,1442
2099,0.7,Fair,H,SI1,,59.0,5.54,5.5,3.59,1803
7260,0.42,Ideal,F,VVS2,62.1,55.0,4.81,4.79,2.98,1221
874,1.02,Ideal,G,VVS2,62.1,54.0,6.54,6.51,4.05,8847
7651,0.31,Ideal,F,VS2,60.8,57.0,4.39,4.36,2.66,802
14967,1.1,Very Good,I,VS1,60.2,59.0,6.67,6.71,4.03,5082
14861,0.9,Very Good,E,SI2,63.4,62.0,6.02,6.0,3.81,3084
3122,0.31,Premium,E,VS1,61.9,58.0,4.32,4.31,2.67,942
1730,1.52,Premium,G,VS2,62.6,55.0,7.39,7.28,4.59,12958
1647,1.12,Ideal,G,SI2,62.4,56.0,6.63,6.67,4.15,4712
22699,2.12,Premium,H,SI2,59.1,59.0,8.47,8.43,4.99,16992
2972,0.39,Very Good,G,VVS2,60.7,61.0,4.7,4.73,2.86,958
10601,0.43,Ideal,E,VS2,62.0,57.0,4.85,4.82,3.0,1048
15567,2.01,Ideal,I,SI1,64.8,62.0,7.92,7.82,5.1,16287
19719,0.42,Ideal,J,VS2,61.3,57.0,4.79,4.86,2.96,680
21227,1.16,Premium,E,SI1,61.3,60.0,6.7,6.64,4.09,6366
24120,0.3,Ideal,G,VS1,61.4,55.0,4.38,4.32,2.67,673
6216,0.71,Good,F,SI2,64.1,60.0,0.0,0.0,0.0,2130
12809,0.9,Good,D,SI2,62.3,58.0,6.05,6.27,3.84,3806
24915,0.97,Premium,D,SI1,62.0,60.0,6.25,6.29,3.89,4721
1000,1.04,Very Good,G,SI2,62.6,58.0,6.42,6.49,4.04,4375
8029,0.9,Very Good,E,VVS2,62.0,55.0,6.08,6.17,3.8,6466
26461,0.7,Ideal,D,VS2,61.0,57.0,5.74,5.76,3.51,2833
25993,0.37,Premium,G,VS2,62.8,60.0,4.59,4.55,2.87,833
835,0.41,Ideal,I,IF,62.6,57.0,4.78,4.74,2.98,1076
20448,0.51,Ideal,E,SI1,62.2,57.0,5.08,5.12,3.17,1438
18934,1.6,Very Good,I,VVS1,59.8,56.0,7.6,7.68,4.57,11170
21917,0.48,Very Good,F,VS2,61.1,58.0,5.05,5.11,3.11,1251
3941,0.35,Very Good,D,SI2,62.4,57.0,4.47,4.5,2.8,487
9755,0.6,Ideal,G,VS1,60.2,57.0,5.49,5.54,3.32,2109
26631,1.0,Very Good,D,SI2,59.5,62.0,6.49,6.52,3.87,4543
25395,0.7,Ideal,G,VVS2,59.9,58.0,5.78,5.8,3.47,3234
15375,0.6,Premium,H,VS1,60.8,59.0,5.49,5.43,3.32,2376
7498,0.54,Ideal,E,VS2,61.1,57.0,5.24,5.26,3.21,1825
6746,1.22,Ideal,J,VS1,61.4,58.0,6.85,6.87,4.21,6201
13669,0.4,Ideal,G,SI1,60.9,55.0,4.82,4.79,2.93,873
20647,0.74,Ideal,G,VVS1,62.1,56.0,5.78,5.82,3.6,3388
9694,0.35,Very Good,H,VS2,60.1,56.0,4.61,4.64,2.78,567
19760,1.53,Premium,H,VVS2,60.4,60.0,7.41,7.46,4.49,11982
809,0.42,Ideal,E,VVS1,62.0,55.0,4.81,4.83,2.99,1327
5558,0.38,Ideal,D,SI2,62.0,53.0,4.68,4.71,2.91,599
15094,1.0,Very Good,E,SI2,,54.0,6.33,6.37,4.0,4630
16653,0.74,Very Good,E,VS1,62.8,59.0,5.68,5.76,3.59,3416
10171,0.56,Premium,F,VVS1,61.1,56.0,5.41,5.3,3.27,2218
26755,0.32,Ideal,H,SI2,60.9,56.0,4.41,4.45,2.7,434
21274,0.71,Premium,F,SI1,61.6,60.0,5.79,5.73,3.55,2381
4037,1.5,Good,F,VS2,63.6,59.0,7.13,7.22,4.56,10995
25118,0.61,Ideal,I,VVS2,62.0,54.0,5.51,5.47,3.4,1867
25849,0.3,Ideal,H,VVS2,62.2,57.0,4.26,4.29,2.66,590
1166,1.0,Good,I,VS1,63.7,56.0,6.34,6.32,4.03,5018
14625,1.09,Very Good,E,SI2,60.9,59.0,6.61,6.75,4.07,5035
855,1.79,Ideal,J,VS2,61.8,56.0,7.74,7.85,4.82,10658
19753,0.8,Very Good,D,SI1,62.9,60.0,5.89,5.94,3.72,3502
15003,0.56,Very Good,F,SI1,63.2,56.0,5.29,5.24,3.33,1441
23964,0.85,Ideal,G,VS1,61.6,54.0,6.08,6.12,3.76,4164
3112,1.32,Very Good,H,SI1,62.3,58.0,6.96,7.0,4.35,7389
11075,0.38,Ideal,I,VVS1,60.6,58.0,4.69,4.71,2.85,744
6344,0.76,Very Good,E,VS2,63.0,59.0,5.76,5.79,3.64,3162
23695,0.43,Ideal,G,VVS1,62.0,55.0,4.82,4.85,3.0,1207
13715,1.01,Very Good,G,SI2,62.0,58.0,6.41,6.46,3.99,3682
8296,1.07,Very Good,E,VS2,60.4,58.0,6.61,6.66,4.01,6441
12511,1.5,Premium,H,VS2,60.6,61.0,7.34,7.31,4.44,10668
16954,1.23,Ideal,F,VS1,61.3,57.0,6.93,6.86,4.23,8679
18521,0.57,Premium,F,SI2,61.4,56.0,5.38,5.29,3.28,1176
20731,0.38,Ideal,F,VVS2,61.0,57.0,4.69,4.72,2.87,1117
11964,0.32,Very Good,H,VS2,62.3,57.0,4.37,4.39,2.73,505
9340,1.0,Premium,F,VS2,62.2,57.0,6.43,6.4,3.99,6296
2748,1.5,Ideal,G,VS2,61.7,54.0,7.36,7.4,4.55,13135
25171,0.7,Premium,G,VS1,62.6,58.0,5.64,5.61,3.52,2648
19698,0.4,Good,H,VS2,59.4,64.0,4.82,4.75,2.84,945
5955,0.77,Premium,I,VS2,60.3,58.0,5.96,5.94,3.59,2375
21907,1.57,Premium,H,VS1,62.8,60.0,7.44,7.36,4.65,11711
644,0.5,Ideal,D,SI1,60.9,57.0,5.18,5.14,3.14,1654
20367,0.3,Premium,G,VS1,62.1,60.0,4.3,4.24,2.65,776
24738,1.06,Premium,F,SI1,61.0,58.0,6.65,6.6,4.04,5236
18544,0.4,Good,H,SI1,60.2,63.0,4.7,4.73,2.84,681
11838,0.51,Ideal,F,VVS2,61.9,56.0,5.09,5.14,3.16,2098
21869,0.36,Ideal,E,VS1,62.0,56.0,4.57,4.59,2.84,852
7985,0.54,Ideal,G,VVS2,60.6,56.0,5.26,5.27,3.19,1985
19350,1.5,Ideal,I,SI1,,55.0,7.35,7.31,4.57,8736
20746,0.41,Ideal,E,VS1,62.0,55.0,4.77,4.74,2.95,1153
21672,1.0,Good,F,SI1,64.0,57.0,6.29,6.33,4.04,4372
25278,0.39,Ideal,J,SI1,61.0,56.0,4.71,4.73,2.88,568
2993,0.33,Ideal,G,VVS1,62.0,56.0,4.48,4.45,2.77,1114
6100,0.39,Ideal,F,VS1,60.9,56.0,4.68,4.75,2.87,894
9710,1.11,Very Good,E,SI2,60.0,61.0,6.66,6.71,4.01,4170
23293,0.33,Ideal,H,VS1,61.8,56.0,4.41,4.46,2.74,579
22329,0.76,Ideal,E,SI1,61.7,57.0,5.88,5.85,3.62,2814
17465,2.08,Very Good,J,SI1,62.6,58.0,8.09,8.15,5.08,12637
14222,0.34,Premium,I,VVS1,62.6,58.0,4.47,4.45,2.79,803
26815,1.01,Good,F,VS2,61.7,58.0,6.3,6.34,3.9,6288
19729,1.58,Premium,D,SI1,62.7,60.0,7.41,7.37,4.63,13995
17621,0.9,Fair,H,VS2,64.6,54.0,6.09,6.14,3.95,3725
186,0.43,Ideal,E,SI1,,56.0,4.82,4.79,3.01,975
3257,0.31,Ideal,D,VS2,62.5,56.0,4.29,4.32,2.69,734
16072,2.03,Very Good,I,VS2,59.9,59.0,8.32,8.24,4.96,16422
1790,0.31,Ideal,H,SI1,61.3,57.0,4.36,4.38,2.68,421
6324,0.91,Very Good,E,SI2,58.6,63.0,6.38,6.32,3.72,2963
25084,0.7,Very Good,E,VVS2,61.5,58.0,5.67,5.71,3.5,3429
21292,1.55,Very Good,E,SI1,60.1,58.0,7.5,7.55,4.52,11764
10043,0.23,Very Good,E,VVS1,62.4,54.0,3.95,3.98,2.47,583
10871,0.38,Ideal,I,VS1,61.5,55.1,4.66,4.7,2.88,703
9653,1.02,Very Good,G,VS2,60.5,54.0,6.48,6.57,3.95,6058
22947,1.01,Good,E,VS1,63.8,60.0,6.25,6.23,3.98,7127
10753,1.59,Premium,J,VS2,62.6,59.0,7.43,7.45,4.66,7811
4040,1.61,Premium,F,VS2,61.6,61.0,7.54,7.47,4.62,14833
24336,1.51,Very Good,I,VS1,61.1,61.0,7.32,7.37,4.49,10215
10142,0.73,Premium,E,SI2,61.8,58.0,5.76,5.71,3.54,2278
4783,0.33,Ideal,F,VVS2,61.9,56.0,4.46,4.42,2.75,1040
26163,1.27,Premium,G,VS2,61.0,60.0,6.97,6.93,4.24,8705
3468,0.24,Ideal,E,VVS1,60.9,56.0,4.01,4.04,2.45,752
5034,0.8,Ideal,F,VVS2,61.6,57.0,5.97,5.94,3.67,4140
13334,0.39,Very Good,F,VVS2,63.5,58.0,4.65,4.61,2.94,1058
11880,0.81,Very Good,G,VVS2,63.5,55.0,5.9,5.94,3.76,3981
23139,1.01,Good,D,SI1,62.9,57.0,6.34,6.37,4.0,4977
1638,1.01,Premium,F,VS1,62.6,58.0,6.37,6.48,4.02,6066
26542,0.31,Ideal,G,IF,61.0,56.0,4.38,4.37,2.67,988
14994,0.31,Ideal,D,SI1,62.7,56.0,4.32,4.36,2.72,571
79,1.2,Premium,G,SI1,62.2,58.0,6.8,6.7,4.2,5154
16507,0.3,Ideal,D,SI1,61.0,54.0,4.34,4.35,2.65,552
25145,0.74,Ideal,D,VS2,61.4,58.0,5.8,5.83,3.57,3668
19589,0.26,Very Good,F,VS1,60.5,59.0,4.12,4.18,2.51,453
26108,0.31,Ideal,H,VVS1,61.6,55.0,4.35,4.38,2.69,707
22110,1.22,Very Good,J,SI2,62.2,60.0,6.77,6.89,4.25,4058
4207,0.9,Good,F,VS2,64.5,60.0,6.03,6.07,3.9,4268
11558,1.24,Ideal,G,VS1,61.5,56.0,6.92,6.97,4.27,8830
785,0.38,Ideal,E,VVS2,61.9,57.0,4.65,4.63,2.87,1176
732,0.83,Ideal,D,SI1,61.5,53.0,6.09,6.07,3.74,3933
20507,0.31,Premium,D,SI1,61.2,60.0,4.41,4.35,2.68,732
4525,1.03,Good,J,SI1,63.6,57.0,6.38,6.29,4.03,2855
8788,0.4,Ideal,E,VVS2,61.4,59.0,4.71,4.74,2.9,1106
22024,0.4,Premium,G,SI1,62.0,59.0,4.7,4.72,2.92,702
15514,0.31,Ideal,G,VVS2,62.4,54.0,4.37,4.38,2.73,687
22119,0.32,Ideal,G,VVS1,61.2,56.0,4.42,4.44,2.71,814
1956,0.3,Ideal,D,VS2,62.5,57.0,4.29,4.25,2.67,911
22395,1.58,Very Good,G,SI2,60.0,53.0,7.59,7.64,4.57,9037
17369,1.02,Fair,E,SI2,65.3,59.0,6.28,6.22,4.08,3838
5927,0.3,Ideal,H,VVS2,,55.0,4.28,4.25,2.67,776
23638,0.31,Very Good,F,VS2,61.4,58.4,4.37,4.4,2.69,667
6368,0.3,Very Good,E,VS2,62.4,56.0,4.26,4.33,2.68,658
16526,0.41,Good,F,VVS2,63.6,56.0,4.72,4.68,2.99,1064
20791,0.32,Good,H,SI2,63.8,56.0,4.36,4.38,2.79,403
11163,1.0,Fair,E,VS2,57.4,58.0,6.57,6.64,3.79,6268
3357,1.06,Very Good,I,SI2,61.4,56.5,6.55,6.58,4.03,4465
13293,0.5,Fair,G,SI1,67.1,59.0,4.96,4.84,3.29,1103
8038,0.77,Very Good,D,VS2,63.0,58.0,5.81,5.85,3.67,3351
7510,1.04,Ideal,G,VVS2,62.1,55.1,6.5,6.51,4.04,8012
23173,0.91,Premium,H,VS1,61.8,54.0,6.32,6.27,3.89,4670
23114,0.5,Good,E,SI1,63.7,56.0,5.06,5.02,3.21,1415
14814,0.7,Very Good,G,VS2,61.9,55.0,5.63,5.71,3.51,2507
